"timestamp","inputBitrate","demuxBitrate","demuxCorrupted","demuxDiscontinuity","sendBitrate","framesDisplayed","playedAudioBuffers","decodedVideo","decodedAudio","framesDisplayedAux","playedAudioBuffersAux","decodedVideoAux","decodedAudioAux","framesDisplayedCalc","playedAudioBuffersCalc","decodedVideoCalc","decodedAudioCalc"
1625767784,0,0,0,0,0,1741,3241,3405,6506,1726,3205,3375,6434,15,36,30,72
1625767785,0,0,0,0,0,1761,3289,3445,6602,1741,3241,3405,6506,20,48,40,96
1625767786,0,0,0,0,0,1781,3337,3485,6698,1761,3289,3445,6602,20,48,40,96
1625767787,0,0,0,0,0,1796,3373,3515,6770,1781,3337,3485,6698,15,36,30,72
1625767788,0,0,0,0,0,1816,3421,3555,6866,1796,3373,3515,6770,20,48,40,96
1625767789,0,0,0,0,0,1831,3456,3585,6936,1816,3421,3555,6866,15,35,30,70
1625767790,0,0,0,0,0,1851,3504,3625,7032,1831,3456,3585,6936,20,48,40,96
1625767791,0,0,0,0,0,1868,3545,3659,7114,1851,3504,3625,7032,17,41,34,82
1625767792,0,0,0,0,0,1888,3593,3699,7210,1868,3545,3659,7114,20,48,40,96
1625767793,0,0,0,0,0,1903,3629,3729,7282,1888,3593,3699,7210,15,36,30,72
1625767794,0,0,0,0,0,1923,3677,3769,7378,1903,3629,3729,7282,20,48,40,96
1625767796,0,0,0,0,0,1966,3780,3855,7584,1923,3677,3769,7378,43,103,86,206
1625767797,0,0,0,0,0,1976,3803,3875,7630,1966,3780,3855,7584,10,23,20,46
1625767798,0,0,0,0,0,1996,3851,3915,7726,1976,3803,3875,7630,20,48,40,96
1625767799,0,0,0,0,0,2011,3887,3945,7798,1996,3851,3915,7726,15,36,30,72
1625767800,0,0,0,0,0,2031,3935,3985,7894,2011,3887,3945,7798,20,48,40,96
1625767801,0,0,0,0,0,2048,3976,4019,7976,2031,3935,3985,7894,17,41,34,82
1625767802,0,0,0,0,0,2068,4024,4059,8071,2048,3976,4019,7976,20,48,40,95
1625767803,0,0,0,0,0,2083,4060,4089,8144,2068,4024,4059,8071,15,36,30,73
1625767804,0,0,0,0,0,2103,4107,4129,8238,2083,4060,4089,8144,20,47,40,94
1625767805,0,0,0,0,0,2123,4155,4169,8334,2103,4107,4129,8238,20,48,40,96
1625767806,0,0,0,0,0,2138,4191,4199,8406,2123,4155,4169,8334,15,36,30,72
1625767807,0,0,0,0,0,2158,4239,4239,8502,2138,4191,4199,8406,20,48,40,96
1625767808,0,0,0,0,0,2173,4275,4269,8574,2158,4239,4239,8502,15,36,30,72
1625767809,0,0,0,0,0,2193,4323,4309,8670,2173,4275,4269,8574,20,48,40,96
1625767810,0,0,0,0,0,2213,4370,4349,8764,2193,4323,4309,8670,20,47,40,94
1625767811,0,0,0,0,0,2228,4406,4379,8836,2213,4370,4349,8764,15,36,30,72
1625767812,0,0,0,0,0,2248,4454,4419,8932,2228,4406,4379,8836,20,48,40,96
1625767813,0,0,0,0,0,2263,4490,4449,9004,2248,4454,4419,8932,15,36,30,72
1625767814,0,0,0,0,0,2283,4538,4489,9100,2263,4490,4449,9004,20,48,40,96
1625767815,0,0,0,0,0,2303,4586,4529,9196,2283,4538,4489,9100,20,48,40,96
1625767816,0,0,0,0,0,2318,4622,4559,9268,2303,4586,4529,9196,15,36,30,72
1625767817,0,0,0,0,0,2338,4669,4599,9362,2318,4622,4559,9268,20,47,40,94
1625767818,0,0,0,0,0,2353,4705,4629,9434,2338,4669,4599,9362,15,36,30,72
1625767819,0,0,0,0,0,2364,4753,4671,9530,2353,4705,4629,9434,11,48,42,96
1625767820,0,0,0,0,0,2376,4798,4721,9620,2364,4753,4671,9530,12,45,50,90
1625767821,0,0,0,0,0,2378,4843,4727,9710,2376,4798,4721,9620,2,45,6,90
1625767822,0,0,0,0,0,2378,4889,4727,9802,2378,4843,4727,9710,0,46,0,92
1625767823,0,0,0,0,0,2378,4921,4727,9866,2378,4889,4727,9802,0,32,0,64
1625767824,0,0,0,0,0,2438,4968,4775,9960,2378,4921,4727,9866,60,47,48,94
1625767825,0,0,0,0,0,2464,5015,4827,10054,2438,4968,4775,9960,26,47,52,94
1625767826,0,0,0,0,0,2489,5060,4877,10144,2464,5015,4827,10054,25,45,50,90
1625767827,0,0,0,0,0,2499,5095,4907,10214,2489,5060,4877,10144,10,35,30,70
1625767828,0,0,0,0,0,2510,5143,4947,10310,2499,5095,4907,10214,11,48,40,96
1625767829,0,0,0,0,0,2519,5179,4973,10382,2510,5143,4947,10310,9,36,26,72
1625767830,0,0,0,0,0,2519,5227,4973,10478,2519,5179,4973,10382,0,48,0,96
1625767831,0,0,0,0,0,2551,5275,4977,10574,2519,5227,4973,10478,32,48,4,96
1625767832,0,0,0,0,0,2566,5311,5007,10646,2551,5275,4977,10574,15,36,30,72
1625767833,0,0,0,0,0,2586,5359,5047,10742,2566,5311,5007,10646,20,48,40,96
1625767834,0,0,0,0,0,2601,5394,5077,10812,2586,5359,5047,10742,15,35,30,70
1625767835,0,0,0,0,0,2621,5442,5117,10908,2601,5394,5077,10812,20,48,40,96
1625767836,0,0,0,0,0,2641,5490,5157,11004,2621,5442,5117,10908,20,48,40,96
1625767837,0,0,0,0,0,2656,5526,5187,11076,2641,5490,5157,11004,15,36,30,72
1625767838,0,0,0,0,0,2676,5574,5227,11172,2656,5526,5187,11076,20,48,40,96
1625767839,0,0,0,0,0,2685,5620,5279,11264,2676,5574,5227,11172,9,46,52,92
1625767840,0,0,0,0,0,2692,5654,5309,11332,2685,5620,5279,11264,7,34,30,68
1625767841,0,0,0,0,0,2692,5700,5309,11424,2692,5654,5309,11332,0,46,0,92
1625767842,0,0,0,0,0,2692,5746,5309,11516,2692,5700,5309,11424,0,46,0,92
1625767843,0,0,0,0,0,2729,5792,5340,11608,2692,5746,5309,11516,37,46,31,92
1625767844,0,0,0,0,0,2740,5826,5376,11676,2729,5792,5340,11608,11,34,36,68
1625767845,0,0,0,0,0,2743,5871,5388,11766,2740,5826,5376,11676,3,45,12,90
1625767846,0,0,0,0,0,2743,5916,5388,11856,2743,5871,5388,11766,0,45,0,90
1625767847,0,0,0,0,0,2783,5964,5394,11952,2743,5916,5388,11856,40,48,6,96
1625767848,0,0,0,0,0,2803,6000,5434,12024,2783,5964,5394,11952,20,36,40,72
1625767849,0,0,0,0,0,2828,6045,5484,12114,2803,6000,5434,12024,25,45,50,90
1625767850,0,0,0,0,0,2853,6090,5534,12204,2828,6045,5484,12114,25,45,50,90
1625767851,0,0,0,0,0,2878,6135,5584,12294,2853,6090,5534,12204,25,45,50,90
1625767852,0,0,0,0,0,2904,6181,5636,12386,2878,6135,5584,12294,26,46,52,92
1625767853,0,0,0,0,0,2924,6217,5676,12458,2904,6181,5636,12386,20,36,40,72
1625767854,0,0,0,0,0,2949,6262,5726,12548,2924,6217,5676,12458,25,45,50,90
1625767855,0,0,0,0,0,2961,6309,5783,12642,2949,6262,5726,12548,12,47,57,94
1625767856,0,0,0,0,0,2968,6343,5813,12710,2961,6309,5783,12642,7,34,30,68
1625767857,0,0,0,0,0,2968,6389,5813,12802,2968,6343,5813,12710,0,46,0,92
1625767858,0,0,0,0,0,2968,6435,5813,12894,2968,6389,5813,12802,0,46,0,92
1625767859,0,0,0,0,0,3006,6441,5842,12909,2968,6435,5813,12894,38,6,29,15
1625767860,0,0,0,0,0,3017,6441,5880,12909,3006,6441,5842,12909,11,0,38,0
1625767861,0,0,0,0,0,3020,6457,5892,12941,3017,6441,5880,12909,3,16,12,32
1625767862,0,0,0,0,0,3020,6503,5892,13033,3020,6457,5892,12941,0,46,0,92
1625767863,0,0,0,0,0,3060,6509,5898,13048,3020,6503,5892,13033,40,6,6,15
1625767864,0,0,0,0,0,3080,6509,5938,13048,3060,6509,5898,13048,20,0,40,0
1625767865,0,0,0,0,0,3105,6525,5988,13080,3080,6509,5938,13048,25,16,50,32
1625767866,0,0,0,0,0,3130,6570,6038,13170,3105,6525,5988,13080,25,45,50,90
1625767867,0,0,0,0,0,3141,6615,6092,13260,3130,6570,6038,13170,11,45,54,90
1625767868,0,0,0,0,0,3148,6649,6124,13328,3141,6615,6092,13260,7,34,32,68
1625767869,0,0,0,0,0,3148,6695,6124,13420,3148,6649,6124,13328,0,46,0,92
1625767870,0,0,0,0,0,3148,6741,6124,13512,3148,6695,6124,13420,0,46,0,92
1625767871,0,0,0,0,0,3196,6787,6132,13604,3148,6741,6124,13512,48,46,8,92
1625767872,0,0,0,0,0,3220,6822,6180,13674,3196,6787,6132,13604,24,35,48,70
1625767873,0,0,0,0,0,3252,6868,6244,13766,3220,6822,6180,13674,32,46,64,92
1625767874,0,0,0,0,0,3284,6914,6308,13858,3252,6868,6244,13766,32,46,64,92
1625767875,0,0,0,0,0,3316,6960,6372,13950,3284,6914,6308,13858,32,46,64,92
1625767876,0,0,0,0,0,3340,6994,6420,14018,3316,6960,6372,13950,24,34,48,68
1625767877,0,0,0,0,0,3371,7040,6482,14110,3340,6994,6420,14018,31,46,62,92
1625767878,0,0,0,0,0,3404,7086,6548,14202,3371,7040,6482,14110,33,46,66,92
1625767879,0,0,0,0,0,3436,7132,6612,14294,3404,7086,6548,14202,32,46,64,92
1625767880,0,0,0,0,0,3460,7166,6660,14362,3436,7132,6612,14294,24,34,48,68
1625767881,0,0,0,0,0,3492,7212,6724,14454,3460,7166,6660,14362,32,46,64,92
1625767882,0,0,0,0,0,3524,7258,6788,14546,3492,7212,6724,14454,32,46,64,92
1625767883,0,0,0,0,0,3556,7304,6852,14638,3524,7258,6788,14546,32,46,64,92
1625767884,0,0,0,0,0,3580,7339,6900,14708,3556,7304,6852,14638,24,35,48,70
1625767885,0,0,0,0,0,3612,7384,6964,14798,3580,7339,6900,14708,32,45,64,90
1625767886,0,0,0,0,0,3644,7430,7028,14890,3612,7384,6964,14798,32,46,64,92
1625767887,0,0,0,0,0,3676,7476,7092,14982,3644,7430,7028,14890,32,46,64,92
1625767888,0,0,0,0,0,3700,7511,7140,15052,3676,7476,7092,14982,24,35,48,70
1625767889,0,0,0,0,0,3732,7557,7204,15144,3700,7511,7140,15052,32,46,64,92
1625767890,0,0,0,0,0,3764,7603,7268,15236,3732,7557,7204,15144,32,46,64,92
1625767891,0,0,0,0,0,3796,7649,7332,15328,3764,7603,7268,15236,32,46,64,92
1625767892,0,0,0,0,0,3819,7683,7378,15396,3796,7649,7332,15328,23,34,46,68
1625767893,0,0,0,0,0,3852,7729,7444,15488,3819,7683,7378,15396,33,46,66,92
1625767894,0,0,0,0,0,3884,7775,7508,15580,3852,7729,7444,15488,32,46,64,92
1625767895,0,0,0,0,0,3916,7821,7572,15672,3884,7775,7508,15580,32,46,64,92
1625767896,0,0,0,0,0,3940,7855,7620,15740,3916,7821,7572,15672,24,34,48,68
1625767897,0,0,0,0,0,3972,7901,7684,15832,3940,7855,7620,15740,32,46,64,92
1625767898,0,0,0,0,0,4004,7947,7748,15924,3972,7901,7684,15832,32,46,64,92
1625767899,0,0,0,0,0,4036,7993,7812,16016,4004,7947,7748,15924,32,46,64,92
1625767900,0,0,0,0,0,4060,8028,7860,16086,4036,7993,7812,16016,24,35,48,70
1625767901,0,0,0,0,0,4092,8074,7924,16178,4060,8028,7860,16086,32,46,64,92
1625767902,0,0,0,0,0,4124,8119,7988,16268,4092,8074,7924,16178,32,45,64,90
1625767903,0,0,0,0,0,4158,8168,8056,16366,4124,8119,7988,16268,34,49,68,98
1625767904,0,0,0,0,0,4181,8201,8102,16432,4158,8168,8056,16366,23,33,46,66
1625767905,0,0,0,0,0,4213,8247,8166,16524,4181,8201,8102,16432,32,46,64,92
1625767906,0,0,0,0,0,4244,8293,8228,16616,4213,8247,8166,16524,31,46,62,92
1625767907,0,0,0,0,0,4277,8339,8294,16708,4244,8293,8228,16616,33,46,66,92
1625767908,0,0,0,0,0,4301,8374,8342,16778,4277,8339,8294,16708,24,35,48,70
1625767909,0,0,0,0,0,4333,8420,8406,16870,4301,8374,8342,16778,32,46,64,92
1625767910,0,0,0,0,0,4365,8465,8470,16960,4333,8420,8406,16870,32,45,64,90
1625767911,0,0,0,0,0,4402,8518,8544,17066,4365,8465,8470,16960,37,53,74,106
1625767912,0,0,0,0,0,4426,8553,8592,17136,4402,8518,8544,17066,24,35,48,70
1625767913,0,0,0,0,0,4450,8587,8640,17204,4426,8553,8592,17136,24,34,48,68
1625767914,0,0,0,0,0,4482,8633,8704,17296,4450,8587,8640,17204,32,46,64,92
1625767915,0,0,0,0,0,4514,8679,8768,17388,4482,8633,8704,17296,32,46,64,92
1625767916,0,0,0,0,0,4546,8725,8832,17480,4514,8679,8768,17388,32,46,64,92
1625767917,0,0,0,0,0,4570,8760,8880,17550,4546,8725,8832,17480,24,35,48,70
1625767918,0,0,0,0,0,4603,8808,8946,17646,4570,8760,8880,17550,33,48,66,96
1625767919,0,0,0,0,0,4635,8853,9010,17736,4603,8808,8946,17646,32,45,64,90
1625767920,0,0,0,0,0,4667,8899,9074,17828,4635,8853,9010,17736,32,46,64,92
1625767922,0,0,0,0,0,4728,8987,9196,18004,4667,8899,9074,17828,61,88,122,176
1625767923,0,0,0,0,0,4753,9022,9246,18074,4728,8987,9196,18004,25,35,50,70
1625767924,0,1,0,0,0,4785,9068,9310,18166,4753,9022,9246,18074,32,46,64,92
1625767925,0,0,0,0,0,4817,9114,9374,18258,4785,9068,9310,18166,32,46,64,92
1625767926,0,0,0,0,0,4841,9149,9422,18328,4817,9114,9374,18258,24,35,48,70
1625767927,0,0,0,0,0,4873,9195,9486,18420,4841,9149,9422,18328,32,46,64,92
1625767928,0,0,0,0,0,4905,9241,9550,18512,4873,9195,9486,18420,32,46,64,92
1625767929,0,0,0,0,0,4937,9287,9614,18604,4905,9241,9550,18512,32,46,64,92
1625767930,0,0,0,0,0,4961,9321,9662,18672,4937,9287,9614,18604,24,34,48,68
1625767931,0,0,0,0,0,4993,9367,9726,18764,4961,9321,9662,18672,32,46,64,92
1625767932,0,0,0,0,0,5024,9413,9788,18856,4993,9367,9726,18764,31,46,62,92
1625767933,0,0,0,0,0,5057,9459,9854,18948,5024,9413,9788,18856,33,46,66,92
1625767934,0,1,0,0,0,5081,9493,9902,19016,5057,9459,9854,18948,24,34,48,68
1625767935,0,0,0,0,0,5113,9539,9966,19108,5081,9493,9902,19016,32,46,64,92
1625767936,0,0,0,0,0,5145,9585,10030,19200,5113,9539,9966,19108,32,46,64,92
1625767937,0,0,0,0,0,5177,9631,10094,19292,5145,9585,10030,19200,32,46,64,92
1625767938,0,0,0,0,0,5201,9666,10142,19362,5177,9631,10094,19292,24,35,48,70
1625767939,0,0,0,0,0,5233,9712,10206,19454,5201,9666,10142,19362,32,46,64,92
1625767940,0,0,0,0,0,5265,9757,10270,19544,5233,9712,10206,19454,32,45,64,90
1625767941,0,0,0,0,0,5297,9803,10334,19636,5265,9757,10270,19544,32,46,64,92
1625767942,0,0,0,0,0,5331,9853,10402,19736,5297,9803,10334,19636,34,50,68,100
1625767943,0,0,0,0,0,5355,9887,10450,19804,5331,9853,10402,19736,24,34,48,68
1625767944,0,0,0,0,0,5387,9933,10514,19896,5355,9887,10450,19804,32,46,64,92
1625767945,0,0,0,0,0,5411,9967,10562,19964,5387,9933,10514,19896,24,34,48,68
1625767946,0,0,0,0,0,5443,10013,10626,20056,5411,9967,10562,19964,32,46,64,92
1625767947,0,0,0,0,0,5475,10059,10690,20148,5443,10013,10626,20056,32,46,64,92
1625767948,0,0,0,0,0,5507,10105,10754,20240,5475,10059,10690,20148,32,46,64,92
1625767949,0,0,0,0,0,5531,10139,10802,20308,5507,10105,10754,20240,24,34,48,68
1625767950,0,0,0,0,0,5563,10185,10866,20400,5531,10139,10802,20308,32,46,64,92
1625767951,0,0,0,0,0,5595,10231,10930,20492,5563,10185,10866,20400,32,46,64,92
1625767952,0,0,0,0,0,5627,10277,10994,20584,5595,10231,10930,20492,32,46,64,92
1625767953,0,0,0,0,0,5651,10312,11042,20654,5627,10277,10994,20584,24,35,48,70
1625767954,0,0,0,0,0,5683,10357,11106,20744,5651,10312,11042,20654,32,45,64,90
1625767955,0,0,0,0,0,5715,10403,11170,20836,5683,10357,11106,20744,32,46,64,92
1625767956,0,0,0,0,0,5747,10449,11234,20928,5715,10403,11170,20836,32,46,64,92
1625767957,0,0,0,0,0,5771,10484,11282,20998,5747,10449,11234,20928,24,35,48,70
1625767958,0,0,0,0,0,5803,10530,11346,21090,5771,10484,11282,20998,32,46,64,92
1625767959,0,0,0,0,0,5836,10577,11412,21184,5803,10530,11346,21090,33,47,66,94
1625767960,0,0,0,0,0,5860,10612,11460,21254,5836,10577,11412,21184,24,35,48,70
1625767961,0,0,0,0,0,5892,10658,11524,21346,5860,10612,11460,21254,32,46,64,92
1625767962,0,0,0,0,0,5924,10703,11588,21436,5892,10658,11524,21346,32,45,64,90
1625767966,0,0,0,0,0,6039,10829,11818,21688,5924,10703,11588,21436,115,126,230,252
1625767967,0,1,0,0,0,6059,10877,11860,21787,6039,10829,11818,21688,20,48,42,99
1625767968,0,0,0,0,0,6068,10877,11929,21787,6059,10877,11860,21787,9,0,69,0
1625767969,0,0,0,0,0,6069,10905,11933,21843,6068,10877,11929,21787,1,28,4,56
1625767970,0,0,0,0,0,6069,10939,11933,21911,6069,10905,11933,21843,0,34,0,68
1625767971,0,0,0,0,0,6069,10984,11933,22001,6069,10939,11933,21911,0,45,0,90
1625767972,0,0,0,0,0,6131,11031,11983,22095,6069,10984,11933,22001,62,47,50,94
1625767973,0,0,0,0,0,6156,11075,12033,22183,6131,11031,11983,22095,25,44,50,88
1625767974,0,0,0,0,0,6182,11115,12085,22266,6156,11075,12033,22183,26,40,52,83
1625767979,0,0,0,0,0,6257,11132,12235,22300,6182,11115,12085,22266,75,17,150,34
1625767980,0,1,0,0,0,6302,11132,12283,22303,6257,11132,12235,22300,45,0,48,3
1625767981,0,1,0,0,0,6313,11132,12313,22303,6302,11132,12283,22303,11,0,30,0
1625767982,0,0,0,0,0,6316,11180,12323,22399,6313,11132,12313,22303,3,48,10,96
1625767983,0,0,0,0,0,6316,11195,12323,22432,6316,11180,12323,22399,0,15,0,33
1625767984,0,0,0,0,0,6355,11195,12341,22432,6316,11195,12323,22432,39,0,18,0
1625767985,0,0,0,0,0,6375,11203,12381,22448,6355,11195,12341,22432,20,8,40,16
1625767986,0,0,0,0,0,6390,11238,12411,22518,6375,11203,12381,22448,15,35,30,70
1625767987,0,0,0,0,0,6410,11286,12451,22614,6390,11238,12411,22518,20,48,40,96
1625767988,0,0,0,0,0,6425,11322,12481,22686,6410,11286,12451,22614,15,36,30,72
1625767989,0,0,0,0,0,6445,11370,12521,22782,6425,11322,12481,22686,20,48,40,96
1625767990,0,0,0,0,0,6467,11424,12565,22890,6445,11370,12521,22782,22,54,44,108
1625767991,0,0,0,0,0,6487,11470,12605,22982,6467,11424,12565,22890,20,46,40,92
1625767992,0,0,0,0,0,6497,11495,12625,23032,6487,11470,12605,22982,10,25,20,50
1625767993,0,0,0,0,0,6517,11542,12665,23126,6497,11495,12625,23032,20,47,40,94
1625767994,0,0,0,0,0,6537,11590,12705,23222,6517,11542,12665,23126,20,48,40,96
1625767995,0,0,0,0,0,6552,11626,12735,23294,6537,11590,12705,23222,15,36,30,72
1625767996,0,0,0,0,0,6572,11674,12775,23390,6552,11626,12735,23294,20,48,40,96
1625767997,0,0,0,0,0,6587,11710,12805,23462,6572,11674,12775,23390,15,36,30,72
1625767998,0,0,0,0,0,6607,11757,12845,23556,6587,11710,12805,23462,20,47,40,94
1625767999,0,0,0,0,0,6627,11805,12885,23652,6607,11757,12845,23556,20,48,40,96
1625768000,0,0,0,0,0,6642,11841,12915,23724,6627,11805,12885,23652,15,36,30,72
1625768001,0,0,0,0,0,6662,11889,12955,23820,6642,11841,12915,23724,20,48,40,96
1625768002,0,0,0,0,0,6677,11925,12985,23892,6662,11889,12955,23820,15,36,30,72
1625768003,0,0,0,0,0,6697,11973,13025,23988,6677,11925,12985,23892,20,48,40,96
1625768004,0,0,0,0,0,6717,12021,13065,24084,6697,11973,13025,23988,20,48,40,96
1625768005,0,0,0,0,0,6732,12057,13095,24156,6717,12021,13065,24084,15,36,30,72
1625768006,0,0,0,0,0,6751,12104,13133,24250,6732,12057,13095,24156,19,47,38,94
1625768007,0,0,0,0,0,6767,12119,13165,24283,6751,12104,13133,24250,16,15,32,33
1625768008,0,0,0,0,0,6787,12119,13205,24283,6767,12119,13165,24283,20,0,40,0
1625768009,0,0,0,0,0,6807,12128,13245,24301,6787,12119,13205,24283,20,9,40,18
1625768010,0,0,0,0,0,6822,12164,13275,24373,6807,12128,13245,24301,15,36,30,72
1625768011,0,0,0,0,0,6842,12212,13315,24469,6822,12164,13275,24373,20,48,40,96
1625768012,0,0,0,0,0,6857,12248,13345,24541,6842,12212,13315,24469,15,36,30,72
1625768013,0,0,0,0,0,6877,12295,13385,24635,6857,12248,13345,24541,20,47,40,94
1625768014,0,0,0,0,0,6897,12344,13425,24733,6877,12295,13385,24635,20,49,40,98
1625768015,0,0,0,0,0,6912,12379,13455,24803,6897,12344,13425,24733,15,35,30,70
1625768016,0,0,0,0,0,6932,12427,13495,24899,6912,12379,13455,24803,20,48,40,96
1625768017,0,0,0,0,0,6947,12463,13525,24971,6932,12427,13495,24899,15,36,30,72
1625768018,0,0,0,0,0,6967,12511,13565,25067,6947,12463,13525,24971,20,48,40,96
1625768019,0,0,0,0,0,6987,12559,13605,25163,6967,12511,13565,25067,20,48,40,96
1625768020,0,0,0,0,0,7002,12595,13635,25235,6987,12559,13605,25163,15,36,30,72
1625768021,0,0,0,0,0,7022,12642,13675,25329,7002,12595,13635,25235,20,47,40,94
1625768022,0,0,0,0,0,7037,12678,13705,25401,7022,12642,13675,25329,15,36,30,72
1625768023,0,0,0,0,0,7057,12698,13745,25444,7037,12678,13705,25401,20,20,40,43
1625768024,0,0,0,0,0,7077,12698,13785,25444,7057,12698,13745,25444,20,0,40,0
1625768025,0,0,0,0,0,7092,12701,13815,25450,7077,12698,13785,25444,15,3,30,6
1625768026,0,0,0,0,0,7112,12749,13855,25546,7092,12701,13815,25450,20,48,40,96
1625768027,0,0,0,0,0,7127,12761,13885,25573,7112,12749,13855,25546,15,12,30,27
1625768028,0,0,0,0,0,7147,12761,13925,25573,7127,12761,13885,25573,20,0,40,0
1625768030,0,0,0,0,0,7185,12816,14001,25683,7147,12761,13925,25573,38,55,76,110
1625768031,0,0,0,0,0,7200,12824,14031,25702,7185,12816,14001,25683,15,8,30,19
1625768032,0,0,0,0,0,7222,12824,14075,25702,7200,12824,14031,25702,22,0,44,0
1625768033,0,0,0,0,0,7237,12830,14105,25714,7222,12824,14075,25702,15,6,30,12
1625768034,0,0,0,0,0,7257,12878,14145,25810,7237,12830,14105,25714,20,48,40,96
1625768035,0,0,0,0,0,7272,12888,14175,25831,7257,12878,14145,25810,15,10,30,21
1625768036,0,0,0,0,0,7292,12888,14215,25831,7272,12888,14175,25831,20,0,40,0
1625768037,0,0,0,0,0,7307,12890,14245,25835,7292,12888,14215,25831,15,2,30,4
1625768038,0,0,0,0,0,7329,12942,14289,25939,7307,12890,14245,25835,22,52,44,104
1625768039,0,0,0,0,0,7344,12978,14319,26011,7329,12942,14289,25939,15,36,30,72
1625768040,0,0,0,0,0,7364,13026,14359,26107,7344,12978,14319,26011,20,48,40,96
1625768041,0,0,0,0,0,7379,13062,14389,26179,7364,13026,14359,26107,15,36,30,72
1625768042,0,0,0,0,0,7409,13134,14449,26323,7379,13062,14389,26179,30,72,60,144
1625768043,0,0,0,0,0,7419,13157,14469,26369,7409,13134,14449,26323,10,23,20,46
1625768044,0,0,0,0,0,7434,13193,14499,26441,7419,13157,14469,26369,15,36,30,72
1625768045,0,0,0,0,0,7454,13241,14539,26537,7434,13193,14499,26441,20,48,40,96
1625768046,0,0,0,0,0,7469,13277,14569,26609,7454,13241,14539,26537,15,36,30,72
1625768047,0,0,0,0,0,7489,13325,14609,26705,7469,13277,14569,26609,20,48,40,96
1625768048,0,0,0,0,0,7509,13373,14649,26801,7489,13325,14609,26705,20,48,40,96
1625768049,0,0,0,0,0,7524,13408,14679,26871,7509,13373,14649,26801,15,35,30,70
1625768050,0,0,0,0,0,7544,13456,14719,26967,7524,13408,14679,26871,20,48,40,96
1625768051,0,0,0,0,0,7559,13469,14749,26994,7544,13456,14719,26967,15,13,30,27
1625768052,0,0,0,0,0,7579,13469,14789,26994,7559,13469,14749,26994,20,0,40,0
1625768053,0,0,0,0,0,7599,13481,14829,27018,7579,13469,14789,26994,20,12,40,24
1625768054,0,0,0,0,0,7614,13517,14859,27090,7599,13481,14829,27018,15,36,30,72
1625768055,0,0,0,0,0,7631,13532,14893,27123,7614,13517,14859,27090,17,15,34,33
1625768056,0,0,0,0,0,7651,13532,14933,27123,7631,13532,14893,27123,20,0,40,0
1625768057,0,0,0,0,0,7671,13544,14973,27147,7651,13532,14933,27123,20,12,40,24
1625768058,0,0,0,0,0,7686,13580,15003,27219,7671,13544,14973,27147,15,36,30,72
1625768059,0,0,0,0,0,7713,13645,15057,27349,7686,13580,15003,27219,27,65,54,130
1625768060,0,0,0,0,0,7723,13669,15077,27397,7713,13645,15057,27349,10,24,20,48
1625768061,0,0,0,0,0,7743,13717,15117,27493,7723,13669,15077,27397,20,48,40,96
1625768062,0,0,0,0,0,7758,13752,15147,27563,7743,13717,15117,27493,15,35,30,70
1625768063,0,0,0,0,0,7778,13800,15187,27659,7758,13752,15147,27563,20,48,40,96
1625768064,0,0,0,0,0,7793,13836,15217,27731,7778,13800,15187,27659,15,36,30,72
1625768065,0,0,0,0,0,7814,13886,15259,27831,7793,13836,15217,27731,21,50,42,100
1625768066,0,0,0,0,0,7832,13930,15295,27919,7814,13886,15259,27831,18,44,36,88
1625768067,0,0,0,0,0,7847,13966,15325,27991,7832,13930,15295,27919,15,36,30,72
1625768068,0,0,0,0,0,7867,14013,15365,28085,7847,13966,15325,27991,20,47,40,94
1625768069,0,0,0,0,0,7887,14061,15405,28181,7867,14013,15365,28085,20,48,40,96
1625768070,0,0,0,0,0,7902,14097,15435,28253,7887,14061,15405,28181,15,36,30,72
1625768071,0,0,0,0,0,7922,14145,15475,28349,7902,14097,15435,28253,20,48,40,96
1625768072,0,0,0,0,0,7937,14181,15505,28421,7922,14145,15475,28349,15,36,30,72
1625768073,0,0,0,0,0,7957,14228,15545,28515,7937,14181,15505,28421,20,47,40,94
1625768074,0,0,0,0,0,7977,14276,15585,28611,7957,14228,15545,28515,20,48,40,96
1625768075,0,0,0,0,0,7993,14316,15617,28691,7977,14276,15585,28611,16,40,32,80
1625768076,0,0,0,0,0,8013,14363,15657,28785,7993,14316,15617,28691,20,47,40,94
1625768077,0,0,0,0,0,8028,14398,15687,28855,8013,14363,15657,28785,15,35,30,70
1625768078,0,0,0,0,0,8051,14455,15733,28969,8028,14398,15687,28855,23,57,46,114
1625768079,0,0,0,0,0,8066,14489,15763,29037,8051,14455,15733,28969,15,34,30,68
1625768080,0,0,0,0,0,8081,14525,15793,29109,8066,14489,15763,29037,15,36,30,72
1625768081,0,0,0,0,0,8101,14573,15833,29205,8081,14525,15793,29109,20,48,40,96
1625768082,0,0,0,0,0,8121,14621,15873,29301,8101,14573,15833,29205,20,48,40,96
1625768083,0,0,0,0,0,8136,14657,15903,29373,8121,14621,15873,29301,15,36,30,72
1625768084,0,0,0,0,0,8156,14705,15943,29469,8136,14657,15903,29373,20,48,40,96
1625768085,0,0,0,0,0,8171,14741,15973,29541,8156,14705,15943,29469,15,36,30,72
1625768086,0,0,0,0,0,8203,14818,16037,29695,8171,14741,15973,29541,32,77,64,154
1625768087,0,0,0,0,0,8208,14819,16047,29700,8203,14818,16037,29695,5,1,10,5
